"","x"
"375","All kind of benefits. Flexible hours. Excellent work life balance."
"376","Overall great experience! Good environment Flexible"
"377","flexible work timings
challenging work tasks
friendly co-workers
good transport facility"
"378","well managed teams. 
Has a very good scope for learning.
good culture"
"379","I liked the working environment and Transportation at Factset. Factset conducts many activities which helps us to motivate and creates a friendly working environment."
"380","Good people, low-stress, a lot of different teams"
"381","- Incredible young staff that was more than wiling to take time out of their days to help the interns. 
- Very structured intern program with two weeks of formal instruction, followed by six weeks of rotations with various consulting teams. 
- Everyday was different."
"382","Predominantly very good work life balance
Employee friendly - You are heard
Job Security - FactSet has always been and will be on a rising curve in all areas of development
Excellent Employee Benefits apart from compensation
Challenging work to keep you going"
"383","Factset is a great place to work if you want your work and life balance . The benefits here is incredible and very attractive to those married ones . Everyone is very kind and helpful."
"384","work life balance,set process, positive work environment"
"385","Good work culture, very low in pressuring cab food facilities are given work friendly good interactions with higher tiers cultural festivals are celebrated in a grand manner"
"386","Kindly people. Good work life balance."
"387","- Upper Mangement has a clear vision of growth and executes it year after year
- Raises every six months
- Fantastic work culture: Fun, Collaborative, and Encouraging. 
- Flexible work environment with the freedom to be creative and advertise new ideas. 
- Career progression
- Becoming more and more global"
"388","Very good environment and workplace"
"389","Work life Balance
Good Management
Supporting staff"
"390","Culture, work life balance, education"
"391","Best work hours.  Management was good but could be little better. Interview process was decent. Have a pay review for every 6 months was the best amongst all."
"392","Great environment, Nice Benefits, Work/life balance"
"393","Great place to get to know the industry."
"394","there are lots of benefits"
"395","Good compensation
Good culture
Good benefits

The culture is good, the company really values internal hiring and promoting. If you’re willing to get to the grind you can make a decent career working here. It all depends on what you’re looking for."
