,X1,pros_page1,pros_page_rating_value
392,47,"Flexible work hours...no micro management. 
Freedom to do what you want.",5
393,47,Work Life Balance is good.,3
394,47,The people are great to work for and with.,5
395,47,"Good place to work, Great benefits  (medical with HSA, Dental, Vision and 401 K, 3 weeks paid vacation)",4
396,47,"I work with some of the BEST people. Kind, smart, innovative, easy to work with. Most people I've worked with over 10+ years are exceptional.",5
397,47,"Project in FMM, give the exposure to analysis the data.",4
398,47,Great work life balance and culture,2
399,47,"- Great People
- Good pay for interns
- Work at home",4
400,47,A good place to work,2
401,48,Good employee centric organization with great work life balance,4
402,48,"Everyone here is nice, cordial, and works well with others. Plenty of amenities such as Caribou on the TR campus. Fun events for employees every now and again.",5
403,48,Great culture and values. Dynamic. and open to feedback,4
404,48,Can explore different career options within the company,4
405,48,Culture ; Work life balance ;,4
406,48,"The Recruitment process was very smooth. HR is very engaged to their applicants in a professional manner. I can see that they carefully select their new employees. One phone interview, language assessment and three face to face interviews. Very tough screening process. 

HMO card 
Insurance policies
High salary offer",5
407,48,"A empresa tem muitos incentivos positivos, como GYMPASS, e também aulas de laboral. Temos também a possibilidade de contato direto com a Diretora de RH, o que nos dá um sentimento de proximidade ao nível estratégico.",4
408,48,"Flexible schedule, work from home option.",2
409,48,"Great staff, valuable products and services",4
410,48,Great work life balance is there,3
411,49,"Very good Employee Policy 
Very good Work life Balance",5
412,49,"Decent benefits, ok 401k match",5
413,49,"Flexible work, work life balance, good work culture",4
414,49,"Employee friendly company, good employee benefits provided by the company like leave policy, insurance. Work life balance.",5
415,49,"Flexible working times.
Peace full place to work . 
Colleges and management are very friendly fun place to work.
Great place to learn and train.",5
416,49,"- Good Work-Life Balance
- Good Benefits Programs (at least for Canadian Employees)
- The new Toronto Office is full of nice people",5
417,49,Great colleagues who want the best for the company.,4
418,49,"Good benefits
Flexibility
Nice people
Ability to work from home depending on role",2
419,49,"Some Great people to work with , cool offices and great products and solutions",4
420,49,"It is one of the best fastest growing company, the work environment of the company is very good, people feel proud to be part of the company as company provides full support to their employees  in professional front it as many branches across the world so I have good opportunity to show my talent.",5
421,50,"Work life balance
Good management
Lot of opportunities to learn",4
422,50,Opportunities and challenges all around,5
423,50,Supposed to have work/life balance,1
424,50,Good Technical Team World Wide. Up to date technologies.,5
425,50,Many talented people. Great working culture,4
426,50,has good work life balance,5
427,50,"Great support team with Sales Development, etc.",4
428,50,"Work/Life balance was excellent.  Flexible arrangements, such as alternate hours and work from home. However, this was dictated by an individuals manager.  The benefits package made up for the lower salary.",2
429,50,"Work Flexibility,Employee Benefit,Feel like a second home",5
430,50,Great work environment. Work life balance,2
431,51,"Good Work life balance.
Best company of women Employees.",4
432,51,"Great leave policies, Helpful Management",5
433,51,"Best Work Life Balance 
Best work culture",4
434,51,It’s okay good pay but no peanut otherwise okH,5
435,51,"- Enjoyable work experience 
- Good people 
- Interesting business",4
436,51,"Great benefits,  including health care and time off",5
437,51,"Job security
Any job profile is good for UG people.
Thomson Reuters is a good company to start your career in finance for UG people.",3
438,51,"Cultural diversity
Great self development opportunities
Relaxed work environment",2
439,51,"Reasonable hours, strong brand name",4
440,51,"Reconhecimento, trabalho em equipe e envolvimento em projetos internos. A empresa investe em cursos para preparação do funcionário e para que possa exercer sua função.",2
441,52,"Takes care of its employees, great team culture, makes you feel proud of the organization.",4
442,52,It is a good company to work in,5
443,52,"-Good work/life balance
-Opportunity to work from home
-Good benefits
-Nice, capable colleagues 
-Competitive salary",4
444,52,"Very good working environment, culture, senior staff is very good",5
445,52,"Interesting work, quality products and people",4
446,52,Great benefits and work life balance,5
447,52,"Great benefits, summer hours, work from home.",4
448,52,"The vision of the future is interesting. Good salary, benefits. Good people work there",2
449,52,There is a Starbucks inside,1
450,52,High paying job for entry level,2
451,53,"-Less pressure in terms of work
-Easy to communicate with higher management
-Salary packages are ok",4
452,53,"Benefits, culture, beautiful office, reputation, diversity, respect in the community, probably a ton more.",5
453,53,Great work life balance.  Well being programs,4
454,53,"Worklife, Ambience, Leaves, Manager, Increment, Bonus",5
455,53,"Due Diligence knowledge
Screening 
Process Training
Any task delegated performed with at most credibility.",5
456,53,"Cab facilities 
Great working environment 
Wonderful and such helpful people around
Perfect working hours",4
457,53,multinational enviroment - good place to work,4
458,53,Co-workers are great. Work itself isn't bad.,2
459,53,"Beneficio e salario compatível com o mercado, ambiente muito bom, notebooks para todos os funcionários do suporte. Sala de descompressão e copa.",4
460,53,Great Quality of life and if you conform you can ride out a very long career.  The pay is good compared to a lot of other jobs in the area.,2
461,54,"Exciting work in ever-evolving field
Leading with integrity in all your dealings with customers and court/government agencies",4
462,54,"Nice colleagues , nice offices",5
463,54,Very accommodative and friendly work environment. Quite lot of learning as well,4
464,54,"Possibilidade de crescimento, ambiente de trabalho tranquilo, suporte para desenvolvermos novas habilidades. Atualizações regulares sobre temas relevantes.",5
