All reviews for S&P Global Market Intelligence as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Market Intelligence
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14039379.htm, ,2017-03-04,New York,New York State,US,No,More than 10 years,Full-time,3.0,3.0,3.0,2.0,4.0,2.0, , ,No Rating,Good people. Lots of opportunity to develop and grow.,Lots of change and political unrest. Frequent changes in strategy and senior management., ,Going through constant growing pains, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14028952.htm, ,2017-03-03, , , ,No, , ,5.0,5.0,5.0,5.0,0.0,0.0, , ,No Rating,"Good Work timings.
Open Culture
No Late sittings",No growth outside the company, ,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13948194.htm, ,2017-02-26, , , ,No, ,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Good working environment
Lively workforce in the company","Limited opportunities to grow
Night shifts", ,Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13946506.htm,Financial Analyst,2017-02-26,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,4.0,4.0,3.0,4.0,4.0,5.0,Getting Better,Yes,Approve,"Good culture, life balance is well maintained. People are really friendly. Great opportunity for learning. Anyone with learning zeal will have lot to learn.",Internal managers politics sometimes really makes things very complicated. Hikes are really low. Package offered are less compared to industry standards,Goal settings should be more realistic and should not entirely be judged by manager,A very good company to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13907867.htm,Research Associate,2017-02-23,Gurgaon,Haryana,India,Yes,More than a year,Full-time,4.0,3.0,4.0,3.0,5.0,3.0,Getting Better,Yes,Approve,"- flexible working shifts
- informal work environment
- ample leaves
- co-operative managers","- repetitive work
- slow growth", ,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13807106.htm,Junior Research Associate,2017-02-16,Hyderabad,Telangana,India,Yes, ,Full-time,4.0,3.0,3.0,3.0,3.0,3.0,Getting Better,No,Approve,"Good work Environment,Good leaves and Easy work.",Felt like working in a local company not in MNC., ,Good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13806354.htm, ,2017-02-16, , , ,Yes,Less than a year, ,5.0,5.0,4.0,4.0,3.0,5.0,Getting Better,Yes,Approve,"Good company to work for, have good middle management and training.  If you are looking for a place to work you way up in it's the best shop on the street.","None so far, company has gone through a series of M&A so there are some grumbles from (other) members of staff.  At the moment it is a good oppo for growing with the business.", ,Good Company, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13769995.htm,Research Associate,2017-02-13,Hyderabad,Telangana,India,No, , ,3.0,2.0,4.0,2.0,2.0,3.0, ,Yes,No Rating,best package and friendly environment... lots of friends,"night shifts, overtime work, no flexible",no advice,good experience, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13749069.htm,Learning Designer,2017-02-12,New York,New York State,US,Yes,Less than a year, ,1.0,2.0,3.0,1.0,1.0,2.0,Getting Worse,No,Disapprove,"Compensation, Job Culture, Benefits, Profit & Share, 401K","Management, Job Work/Life Balance, Job Security, Advancement, Job Culture",Don't believe what recruiters tell you about unlimited sick days and flex work hours as promised by recruiters no work/life balance be ready to work on weekends. Long work hours and unrealistic deadlines. Your benefits wont start till after a month if your lucky it took me almost 2 months to get everything setup and I was working in HR.,Don't believe what recruiters tell you!, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13736168.htm, ,2017-02-11, , , ,Yes, ,Full-time,1.0,1.0,3.0,1.0,4.0,1.0,Getting Worse,No,Disapprove,Low expectations of delivering and no consequences for not delivering. Very relaxed atmosphere especially after the botched SNL Financial Acquisition. Tremendous amount of town halls that keep you well informed.,Random targeting of employees to fire and moving headcount to off shore for cost savings. Jr employees live in a state of fear, ,VP, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13733317.htm,Business Analyst,2017-02-10,Gurgaon,Haryana,India,Yes,More than a year,Full-time,4.0,3.0,3.0,3.0,5.0,5.0,Staying the Same,Yes,Approve,Work atmosphere. Work-life balance. Colleagues are very understanding. No constant nagging from the team members.,Less appreciation in terms of rewards at the end of the year. The upper management has become way to saturated. Scope of growth is less once you become a senior.,The management should take some steps towards rewarding the deserving employees. Promotions should be given purely on the basis of performance.,Business Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13674681.htm,Database Administrator,2017-02-07, , , ,No,More than a year,Full-time,4.0,4.0,4.0,4.0,4.0,4.0, , ,No Rating,It provides a chance to work and explore much on databases. If one is really interested in working with the databases this is suggested.,Not all the teams might have the same kind of quality work that is expected., ,DataBase Administrator, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13615673.htm, ,2017-02-03, , , ,Yes, , ,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Friendly work environment. No work pressure.,Lot of shift timings which affects health.,Policies and Rules should be more transparent.,Good company for Freshers, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13612887.htm,Specialist,2017-02-03,Ahmedabad,Gujarat,India,No, , ,4.0,3.0,3.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Positive Work Environment. Good Work Ethics.,more importance to career growth,NA,Best Org in Ahmedabad- S&P Global, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13595666.htm, ,2017-02-02, , , ,No, , ,3.0,2.0,4.0,4.0,4.0,4.0,Getting Better,Yes,No Rating,The company offers extremely competitive pay structure specially at the entry level which really lures you in.. The people and the working infrastructure and facilities is also great.,The work is extremely unchanging and monotonous which makes you feels incompetent. There are no growth options per se.,Create more challenging work opportunities to keep the talented workforce.,Research Associate II, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13554958.htm,Software Engineer,2017-01-30,New York,New York State,US,Yes,More than a year,Full-time,3.0,2.0,3.0,4.0,4.0,4.0,Staying the Same,No,No Opinion,"Less pressure, free fruits, pool ball, ping pang  and  Xbox. Good work place, free coffee. In walls street. To 20 words.","Legacy tools, strictly policy. Office politics, annoying performance review, changing CTO/CEO too frequency. Low pay to new hire compares to nearby companies.", ,So so, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13535346.htm, ,2017-01-29, , , ,Yes, ,Full-time,4.0,4.0,4.0,5.0,5.0,4.0,Getting Better,Yes,Approve,"Great and co-operating managers for my profile and it is easy to discuss any issues with them.
Work is better as compared to other support profiles.","While in initial stages there are a lot of learning opportunities, growth can slow down over a period of time.", ,Product Support Engineer, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13513333.htm,Data Researcher,2017-01-27, , , ,No,More than 3 years, ,4.0,4.0,4.0,4.0,5.0,4.0,Getting Better,Yes,Approve,It's a great company to work with. People are very helping and want to help you grow as well. If you are always curious you will learn a lot about FinTech industry and the business very well.,"No downside, always be curious about your work and you will enjoy!", ,Data Researcher III, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13491392.htm,Content Analyst,2017-01-25,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,1.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,for fresher a good package.......................,lack of motivation and appreciaton......., ,For fresher it is good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13486622.htm,Analyst,2017-01-25,Hyderabad,Telangana,India,No,More than a year,Full-time,5.0,3.0,4.0,4.0,5.0,5.0,Getting Better,Yes,No Rating,Best learning experience for anyone who freshly started their career,Nothing that I can think of, ,It was great, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13474400.htm,Content Analyst,2017-01-25,Ahmedabad,Gujarat,India,Yes, , ,1.0,1.0,2.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,"- Infrastructure
- Facilities
- No other pros","zero growth opportunity
- Need proper trainer
- Trainers are all managers who are very lethargic and not able to handle new joiners.
- Very bad experience with these trainers who just wasting time and not using productive time.
- Favoritism
- no professional communication
- Lack of co-operation
- zero exposure
- language spoken in this MNC - Gujarati
- least salary in the industry
- no motivation
- Irrelevant work experience","- First of all get some managerial skills before managing people
- go get some spoken English as even managers dont know how to speak in English
- be professional and stop eating gutkha and pan masala in the campus
- dont manipulate the employees, Instead do your work properly
- dont threaten the employees coz u have no right to do that
- go and get some knowledge of ethics and values","""Job Review""", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13473659.htm, ,2017-01-25,Hyderabad,Telangana,India,Yes, ,Full-time,2.0,3.0,2.0,1.0,1.0,2.0,Getting Better,No,Disapprove,"Insurance benefits .
One time free cab facility .
Discounted food court.","No career growth.
Less amount of increments . 
Critical criteria to get offered package.
There is no Worklife balance.","Review the employee benefits.
Apply old policies to employees.",Growth, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13461817.htm, ,2017-01-24, , , ,Yes, , ,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,No Opinion,"Great management, great team, benefits are top notch, work life balance is the best I have ever seen.","Slow paced environment, so not for those who wan't to make a difference", ,Fantastic, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13457305.htm,Research Associate,2017-01-24,Gurgaon,Haryana,India,No,Less than a year, ,4.0,3.0,4.0,2.0,4.0,5.0,Staying the Same,Yes,Approve,"The company has one of the best cultural ambience, best for work.","Inappropiate behaviour from some of the co-employees, and management isn't supportive in such matters.", ,Overall work experience, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13440257.htm,Software Engineer,2017-01-23,Hyderabad,Telangana,India,No,Less than a year, ,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"Wonderful learning, great work culture",Nothing. I enjoyed every part of my experience there,Could allow sabbatical for students going for higher studies.,Awesome Experience, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW13438302.htm,Senior Research Associate,2017-01-23,Hyderabad,Telangana,India,Yes,More than 3 years,Full-time,5.0,5.0,3.0,5.0,4.0,3.0,Staying the Same,Yes,Approve,Very good environment to work and maintain personal life as well.,i didnt gryt any cons so far so its better to come and work then realize how it is good.,Transparency should maintain in applying the policies.,Work here and joy the life, 
